stateId,2011,2012,2013,2014,2015,2016,2017,2018
1,2.852649438788828,2.8750277716063097,2.8626814952116155,2.8413769042911965,2.7857504429258415,2.778616173120729,2.8154770848985726,2.683673469387755
2,2.4716392512762337,2.494293035173538,2.4719321148825064,2.428048501487074,2.5,2.5362369337979094,2.541705426356589,2.0
4,2.6369466604098233,2.596654784754593,2.606282475200756,2.5684423465947406,2.5506072874493926,2.5876703558035308,2.572554169402495,2.4981549815498156
5,2.8642341960118793,2.842268240758661,2.8578786722624954,2.8678127984718245,2.879679144385027,2.886763870479076,2.894826606026151,2.411764705882353
6,2.477265147304058,2.468730692661495,2.5011738109729587,2.470695525291829,2.4888346442455473,2.4779607843137255,2.4736006351726876,2.111111111111111
8,2.41490243351164,2.4119595825741262,2.388291690877397,2.387491398424956,2.416620716817645,2.4308954203691044,2.4197567196390035,2.359897172236504
9,2.4118601563652455,2.413209918866415,2.3987777922246782,2.3613106490233142,2.4431991849210393,2.3963623266702685,2.3956595905989384,2.5588235294117645
10,2.5451498009637543,2.513544891640867,2.5575,2.5614935822637106,2.592610959583437,2.5711477021381173,2.657544199564059,
11,2.3766032728881026,2.375886524822695,2.3537180008126777,2.3894762724366854,2.4315245478036176,2.388001205908954,2.3724368144969,2.2779661016949153
12,2.6559610705596106,2.621682292354417,2.685683562830431,2.552657675525585,2.5421177440973297,2.662409998641489,2.666606030287871,2.526315789473684
13,2.6661298439859085,2.6625615763546797,2.6375739644970415,2.628120063191153,2.6480398527182154,2.6501208403048895,2.6666114607485922,2.5714285714285716
15,2.553051271912482,2.4917311283008803,2.5017412614471817,2.5119260995450157,2.5195631135075347,2.52854692477334,2.51969637482005,2.263157894736842
16,2.5559047304002647,2.592882683466712,2.5224147169137345,2.5004577916132575,2.5147949472227027,2.5763982317893523,2.521800851754208,1.4
17,2.5725092250922508,2.5561904761904763,2.542387107604499,2.509823779623253,2.5274490785645005,2.5625,2.562332319799678,2.4482758620689653
18,2.698615548455804,2.6911867568197714,2.668006273279749,2.6614131862358814,2.6459124690338562,2.6561077389984824,2.710391703454558,2.0
19,2.4829560949004637,2.489581876660607,2.512576648729821,2.50853614239012,2.521676067687349,2.517837389380531,2.5363884910818904,2.0833333333333335
20,2.548855442094565,2.524335343582774,2.5393594862003126,2.514116969173149,2.5462169553327256,2.5224017768246916,2.5632984901277585,2.5164502164502163
21,2.8980939799962258,2.8583077597544935,2.8383206383750452,2.8429300617892004,2.828263115600964,2.7678071228491397,2.8386948529411766,2.7011494252873565
22,2.805022704105273,2.862930837708286,2.792332268370607,2.724401642826795,2.763095799905616,2.741972259167775,2.7256532066508314,2.712820512820513
23,2.4924443769458575,2.4627319744447824,2.476036350056019,2.473574332490935,2.488667772249862,2.4984051857186955,2.4913585209003215,
24,2.4382991376746954,2.472750019548049,2.479762547220723,2.4757614415563705,2.4863436123348017,2.4884640381282495,2.5074782349877225,2.4331550802139037
25,2.4878443355952005,2.4830641439778494,2.4786944093598353,2.4550345887778633,2.4294664074314105,2.408635496183206,2.4368382886149385,2.2
26,2.5990758358249524,2.6003814973772057,2.5593659263909596,2.5473908413205537,2.5688011663115398,2.6065992080950284,2.5821239115203682,2.557742782152231
27,2.361512430040349,2.3935526100474553,2.385395537525355,2.386761922207975,2.4066283111590554,2.4128211227402474,2.4472497217503366,2.3333333333333335
